District,Year,Zn_%,Fe_%,Cu_%,Mn_%,B_%,S_%,Projected_Price_INR_per_Acre
North And Middle Andaman,2024,93.36,100,83.19,100,90.78,0.23,1954483.2
North And Middle Andaman,2023,93.36,100,83.19,100,90.78,0.23,1845900.8
North And Middle Andaman,2022,93.36,100,83.19,100,90.78,0.23,1737318.4
North And Middle Andaman,2021,93.36,100,83.19,100,90.78,0.23,1628736
North And Middle Andaman,2025,93.36,100,83.19,100,90.78,0.23,2250292.55
North And Middle Andaman,2024,93.36,100,83.19,100,90.78,0.23,2131856.1
North And Middle Andaman,2023,93.36,100,83.19,100,90.78,0.23,2013419.65
North And Middle Andaman,2022,93.36,100,83.19,100,90.78,0.23,1894983.2
North And Middle Andaman,2021,93.36,100,83.19,100,90.78,0.23,1776546.75
North And Middle Andaman,2025,93.36,100,83.19,100,90.78,0.23,2176492.75
North And Middle Andaman,2024,93.36,100,83.19,100,90.78,0.23,2061940.5
North And Middle Andaman,2023,93.36,100,83.19,100,90.78,0.23,1947388.25
North And Middle Andaman,2022,93.36,100,83.19,100,90.78,0.23,1832836
North And Middle Andaman,2021,93.36,100,83.19,100,90.78,0.23,1718283.75
North And Middle Andaman,2025,93.36,100,83.19,100,90.78,0.23,2406067.85
North And Middle Andaman,2024,93.36,100,83.19,100,90.78,0.23,2279432.7
North And Middle Andaman,2023,93.36,100,83.19,100,90.78,0.23,2152797.55
North And Middle Andaman,2022,93.36,100,83.19,100,90.78,0.23,2026162.4
North And Middle Andaman,2021,93.36,100,83.19,100,90.78,0.23,1899527.25
South Andamans,2025,80,99.59,81.28,98.68,99.34,0.5,1964468.9
South Andamans,2024,80,99.59,81.28,98.68,99.34,0.5,1861075.8
South Andamans,2023,80,99.59,81.28,98.68,99.34,0.5,1757682.7
South Andamans,2022,80,99.59,81.28,98.68,99.34,0.5,1654289.6
South Andamans,2021,80,99.59,81.28,98.68,99.34,0.5,1550896.5
South Andamans,2025,80,99.59,81.28,98.68,99.34,0.5,2075839.3
South Andamans,2024,80,99.59,81.28,98.68,99.34,0.5,1966584.6
South Andamans,2023,80,99.59,81.28,98.68,99.34,0.5,1857329.9
South Andamans,2022,80,99.59,81.28,98.68,99.34,0.5,1748075.2
South Andamans,2021,80,99.59,81.28,98.68,99.34,0.5,1638820.5
South Andamans,2025,80,99.59,81.28,98.68,99.34,0.5,2196224.25
South Andamans,2024,80,99.59,81.28,98.68,99.34,0.5,2080633.5
South Andamans,2023,80,99.59,81.28,98.68,99.34,0.5,1965042.75
South Andamans,2022,80,99.59,81.28,98.68,99.34,0.5,1849452
South Andamans,2021,80,99.59,81.28,98.68,99.34,0.5,1733861.25
South Andamans,2025,80,99.59,81.28,98.68,99.34,0.5,2320719.85
South Andamans,2024,80,99.59,81.28,98.68,99.34,0.5,2198576.7
South Andamans,2023,80,99.59,81.28,98.68,99.34,0.5,2076433.55
South Andamans,2022,80,99.59,81.28,98.68,99.34,0.5,1954290.4
South Andamans,2021,80,99.59,81.28,98.68,99.34,0.5,1832147.25
South Andamans,2025,80,99.59,81.28,98.68,99.34,0.5,2323491.95
South Andamans,2024,80,99.59,81.28,98.68,99.34,0.5,2201202.9
South Andamans,2023,80,99.59,81.28,98.68,99.34,0.5,2078913.85
South Andamans,2022,80,99.59,81.28,98.68,99.34,0.5,1956624.8
South Andamans,2021,80,99.59,81.28,98.68,99.34,0.5,1834335.75
Anjaw,2025,65.1,99.89,81.62,91.86,,71.25,2045606.5
Anjaw,2024,65.1,99.89,81.62,91.86,,71.25,1937943
Anjaw,2023,65.1,99.89,81.62,91.86,,71.25,1830279.5
Anjaw,2022,65.1,99.89,81.62,91.86,,71.25,1722616
Anjaw,2021,65.1,99.89,81.62,91.86,,71.25,1614952.5
Anjaw,2025,65.1,99.89,81.62,91.86,,71.25,2187178.35
Anjaw,2024,65.1,99.89,81.62,91.86,,71.25,2072063.7
Anjaw,2023,65.1,99.89,81.62,91.86,,71.25,1956949.05
Anjaw,2022,65.1,99.89,81.62,91.86,,71.25,1841834.4
Anjaw,2021,65.1,99.89,81.62,91.86,,71.25,1726719.75
Anjaw,2025,65.1,99.89,81.62,91.86,,71.25,2279579.15
Anjaw,2024,65.1,99.89,81.62,91.86,,71.25,2159601.3
Anjaw,2023,65.1,99.89,81.62,91.86,,71.25,2039623.45
Anjaw,2022,65.1,99.89,81.62,91.86,,71.25,1919645.6
Anjaw,2021,65.1,99.89,81.62,91.86,,71.25,1799667.75
Anjaw,2025,65.1,99.89,81.62,91.86,,71.25,2524471.1
Anjaw,2024,65.1,99.89,81.62,91.86,,71.25,2391604.2
Anjaw,2023,65.1,99.89,81.62,91.86,,71.25,2258737.3
Anjaw,2022,65.1,99.89,81.62,91.86,,71.25,2125870.4
Anjaw,2021,65.1,99.89,81.62,91.86,,71.25,1993003.5
Anjaw,2025,65.1,99.89,81.62,91.86,,71.25,2686693.1
Anjaw,2024,65.1,99.89,81.62,91.86,,71.25,2545288.2
Anjaw,2023,65.1,99.89,81.62,91.86,,71.25,2403883.3
Anjaw,2022,65.1,99.89,81.62,91.86,,71.25,2262478.4
Anjaw,2021,65.1,99.89,81.62,91.86,,71.25,2121073.5
Changlang,2025,0,100,66.67,100,,100,2197459.25
Changlang,2024,0,100,66.67,100,,100,2081803.5
Changlang,2023,0,100,66.67,100,,100,1966147.75
Changlang,2022,0,100,66.67,100,,100,1850492
Changlang,2021,0,100,66.67,100,,100,1734836.25
Changlang,2025,0,100,66.67,100,,100,2261735.3
Changlang,2024,0,100,66.67,100,,100,2142696.6
Changlang,2023,0,100,66.67,100,,100,2023657.9
Changlang,2022,0,100,66.67,100,,100,1904619.2
Changlang,2021,0,100,66.67,100,,100,1785580.5
Changlang,2025,0,100,66.67,100,,100,2352321.6
Changlang,2024,0,100,66.67,100,,100,2228515.2
Changlang,2023,0,100,66.67,100,,100,2104708.8
Changlang,2022,0,100,66.67,100,,100,1980902.4
Changlang,2021,0,100,66.67,100,,100,1857096
Changlang,2025,0,100,66.67,100,,100,2436658.8
Changlang,2024,0,100,66.67,100,,100,2308413.6
Changlang,2023,0,100,66.67,100,,100,2180168.4
Changlang,2022,0,100,66.67,100,,100,2051923.2
Changlang,2021,0,100,66.67,100,,100,1923678
Changlang,2025,0,100,66.67,100,,100,2576709.7
Changlang,2024,0,100,66.67,100,,100,2441093.4
Changlang,2023,0,100,66.67,100,,100,2305477.1
Changlang,2022,0,100,66.67,100,,100,2169860.8
Changlang,2021,0,100,66.67,100,,100,2034244.5
Dibang Valley,2025,57.72,99.45,92.05,94.33,0,90.59,1450806.75
Dibang Valley,2024,57.72,99.45,92.05,94.33,0,90.59,1374448.5
Dibang Valley,2023,57.72,99.45,92.05,94.33,0,90.59,1298090.25
Dibang Valley,2022,57.72,99.45,92.05,94.33,0,90.59,1221732
Dibang Valley,2021,57.72,99.45,92.05,94.33,0,90.59,1145373.75
Dibang Valley,2025,57.72,99.45,92.05,94.33,0,90.59,1505635.05
Dibang Valley,2024,57.72,99.45,92.05,94.33,0,90.59,1426391.1
Dibang Valley,2023,57.72,99.45,92.05,94.33,0,90.59,1347147.15
Dibang Valley,2022,57.72,99.45,92.05,94.33,0,90.59,1267903.2
Dibang Valley,2021,57.72,99.45,92.05,94.33,0,90.59,1188659.25
Dibang Valley,2025,57.72,99.45,92.05,94.33,0,90.59,1672347.7
Dibang Valley,2024,57.72,99.45,92.05,94.33,0,90.59,1584329.4
Dibang Valley,2023,57.72,99.45,92.05,94.33,0,90.59,1496311.1
Dibang Valley,2022,57.72,99.45,92.05,94.33,0,90.59,1408292.8
Dibang Valley,2021,57.72,99.45,92.05,94.33,0,90.59,1320274.5
Dibang Valley,2025,57.72,99.45,92.05,94.33,0,90.59,1714645.5
Dibang Valley,2024,57.72,99.45,92.05,94.33,0,90.59,1624401
Dibang Valley,2023,57.72,99.45,92.05,94.33,0,90.59,1534156.5
Dibang Valley,2022,57.72,99.45,92.05,94.33,0,90.59,1443912
Dibang Valley,2021,57.72,99.45,92.05,94.33,0,90.59,1353667.5
Dibang Valley,2025,57.72,99.45,92.05,94.33,0,90.59,1899573.45
Dibang Valley,2024,57.72,99.45,92.05,94.33,0,90.59,1799595.9
Dibang Valley,2023,57.72,99.45,92.05,94.33,0,90.59,1699618.35
Dibang Valley,2022,57.72,99.45,92.05,94.33,0,90.59,1599640.8
Dibang Valley,2021,57.72,99.45,92.05,94.33,0,90.59,1499663.25
East Kameng,2025,67.76,99.8,71.78,45.95,,7.96,1555458.75
East Kameng,2024,67.76,99.8,71.78,45.95,,7.96,1473592.5
East Kameng,2023,67.76,99.8,71.78,45.95,,7.96,1391726.25
East Kameng,2022,67.76,99.8,71.78,45.95,,7.96,1309860
East Kameng,2021,67.76,99.8,71.78,45.95,,7.96,1227993.75
East Kameng,2025,67.76,99.8,71.78,45.95,,7.96,1579985.85
East Kameng,2024,67.76,99.8,71.78,45.95,,7.96,1496828.7
East Kameng,2023,67.76,99.8,71.78,45.95,,7.96,1413671.55
East Kameng,2022,67.76,99.8,71.78,45.95,,7.96,1330514.4
East Kameng,2021,67.76,99.8,71.78,45.95,,7.96,1247357.25
East Kameng,2025,67.76,99.8,71.78,45.95,,7.96,1728221
East Kameng,2024,67.76,99.8,71.78,45.95,,7.96,1637262
East Kameng,2023,67.76,99.8,71.78,45.95,,7.96,1546303
East Kameng,2022,67.76,99.8,71.78,45.95,,7.96,1455344
East Kameng,2021,67.76,99.8,71.78,45.95,,7.96,1364385
East Kameng,2025,67.76,99.8,71.78,45.95,,7.96,1898551.25
East Kameng,2024,67.76,99.8,71.78,45.95,,7.96,1798627.5
East Kameng,2023,67.76,99.8,71.78,45.95,,7.96,1698703.75
East Kameng,2022,67.76,99.8,71.78,45.95,,7.96,1598780
East Kameng,2021,67.76,99.8,71.78,45.95,,7.96,1498856.25
East Kameng,2025,67.76,99.8,71.78,45.95,,7.96,1929777.75
East Kameng,2024,67.76,99.8,71.78,45.95,,7.96,1828210.5
East Kameng,2023,67.76,99.8,71.78,45.95,,7.96,1726643.25
East Kameng,2022,67.76,99.8,71.78,45.95,,7.96,1625076
East Kameng,2021,67.76,99.8,71.78,45.95,,7.96,1523508.75
East Siang,2025,35.68,100,80.54,51.63,,99.46,1602358.35
East Siang,2024,35.68,100,80.54,51.63,,99.46,1518023.7
East Siang,2023,35.68,100,80.54,51.63,,99.46,1433689.05
East Siang,2022,35.68,100,80.54,51.63,,99.46,1349354.4
East Siang,2021,35.68,100,80.54,51.63,,99.46,1265019.75
East Siang,2025,35.68,100,80.54,51.63,,99.46,1774293.15
East Siang,2024,35.68,100,80.54,51.63,,99.46,1680909.3
East Siang,2023,35.68,100,80.54,51.63,,99.46,1587525.45
East Siang,2022,35.68,100,80.54,51.63,,99.46,1494141.6
East Siang,2021,35.68,100,80.54,51.63,,99.46,1400757.75
East Siang,2025,35.68,100,80.54,51.63,,99.46,1904419.4
East Siang,2024,35.68,100,80.54,51.63,,99.46,1804186.8
East Siang,2023,35.68,100,80.54,51.63,,99.46,1703954.2
East Siang,2022,35.68,100,80.54,51.63,,99.46,1603721.6
East Siang,2021,35.68,100,80.54,51.63,,99.46,1503489
East Siang,2025,35.68,100,80.54,51.63,,99.46,1918424.3
East Siang,2024,35.68,100,80.54,51.63,,99.46,1817454.6
East Siang,2023,35.68,100,80.54,51.63,,99.46,1716484.9
East Siang,2022,35.68,100,80.54,51.63,,99.46,1615515.2
East Siang,2021,35.68,100,80.54,51.63,,99.46,1514545.5
East Siang,2025,35.68,100,80.54,51.63,,99.46,2013661.8
East Siang,2024,35.68,100,80.54,51.63,,99.46,1907679.6
East Siang,2023,35.68,100,80.54,51.63,,99.46,1801697.4
East Siang,2022,35.68,100,80.54,51.63,,99.46,1695715.2
East Siang,2021,35.68,100,80.54,51.63,,99.46,1589733
Kra Daadi,2025,44.44,88.89,25,100,33.33,66.67,1689737.45
Kra Daadi,2024,44.44,88.89,25,100,33.33,66.67,1600803.9
Kra Daadi,2023,44.44,88.89,25,100,33.33,66.67,1511870.35
Kra Daadi,2022,44.44,88.89,25,100,33.33,66.67,1422936.8
Kra Daadi,2021,44.44,88.89,25,100,33.33,66.67,1334003.25
Kra Daadi,2025,44.44,88.89,25,100,33.33,66.67,1840799.8
Kra Daadi,2024,44.44,88.89,25,100,33.33,66.67,1743915.6
Kra Daadi,2023,44.44,88.89,25,100,33.33,66.67,1647031.4
Kra Daadi,2022,44.44,88.89,25,100,33.33,66.67,1550147.2
Kra Daadi,2021,44.44,88.89,25,100,33.33,66.67,1453263
Kra Daadi,2025,44.44,88.89,25,100,33.33,66.67,1858662.65
Kra Daadi,2024,44.44,88.89,25,100,33.33,66.67,1760838.3
Kra Daadi,2023,44.44,88.89,25,100,33.33,66.67,1663013.95
Kra Daadi,2022,44.44,88.89,25,100,33.33,66.67,1565189.6
Kra Daadi,2021,44.44,88.89,25,100,33.33,66.67,1467365.25
Kra Daadi,2025,44.44,88.89,25,100,33.33,66.67,2182210.8
Kra Daadi,2024,44.44,88.89,25,100,33.33,66.67,2067357.6
Kra Daadi,2023,44.44,88.89,25,100,33.33,66.67,1952504.4
Kra Daadi,2022,44.44,88.89,25,100,33.33,66.67,1837651.2
Kra Daadi,2021,44.44,88.89,25,100,33.33,66.67,1722798
Kra Daadi,2025,44.44,88.89,25,100,33.33,66.67,2337638.4
Kra Daadi,2024,44.44,88.89,25,100,33.33,66.67,2214604.8
Kra Daadi,2023,44.44,88.89,25,100,33.33,66.67,2091571.2
Kra Daadi,2022,44.44,88.89,25,100,33.33,66.67,1968537.6
Kra Daadi,2021,44.44,88.89,25,100,33.33,66.67,1845504
Kurung Kumey,2025,76.94,100,82.11,93.97,0,21.77,1818660.05
Kurung Kumey,2024,76.94,100,82.11,93.97,0,21.77,1722941.1
Kurung Kumey,2023,76.94,100,82.11,93.97,0,21.77,1627222.15
Kurung Kumey,2022,76.94,100,82.11,93.97,0,21.77,1531503.2
Kurung Kumey,2021,76.94,100,82.11,93.97,0,21.77,1435784.25
Kurung Kumey,2025,76.94,100,82.11,93.97,0,21.77,1952335.5
Kurung Kumey,2024,76.94,100,82.11,93.97,0,21.77,1849581
Kurung Kumey,2023,76.94,100,82.11,93.97,0,21.77,1746826.5
Kurung Kumey,2022,76.94,100,82.11,93.97,0,21.77,1644072
Kurung Kumey,2021,76.94,100,82.11,93.97,0,21.77,1541317.5
Kurung Kumey,2025,76.94,100,82.11,93.97,0,21.77,2011685.8
Kurung Kumey,2024,76.94,100,82.11,93.97,0,21.77,1905807.6
Kurung Kumey,2023,76.94,100,82.11,93.97,0,21.77,1799929.4
Kurung Kumey,2022,76.94,100,82.11,93.97,0,21.77,1694051.2
Kurung Kumey,2021,76.94,100,82.11,93.97,0,21.77,1588173
Kurung Kumey,2025,76.94,100,82.11,93.97,0,21.77,2078301.7
Kurung Kumey,2024,76.94,100,82.11,93.97,0,21.77,1968917.4
Kurung Kumey,2023,76.94,100,82.11,93.97,0,21.77,1859533.1
Kurung Kumey,2022,76.94,100,82.11,93.97,0,21.77,1750148.8
Kurung Kumey,2021,76.94,100,82.11,93.97,0,21.77,1640764.5
Kurung Kumey,2025,76.94,100,82.11,93.97,0,21.77,2362988.2
Kurung Kumey,2024,76.94,100,82.11,93.97,0,21.77,2238620.4
Kurung Kumey,2023,76.94,100,82.11,93.97,0,21.77,2114252.6
Kurung Kumey,2022,76.94,100,82.11,93.97,0,21.77,1989884.8
Kurung Kumey,2021,76.94,100,82.11,93.97,0,21.77,1865517
Lohit,2025,67.3,98.07,86.61,87.35,100,39.16,1885212.3
Lohit,2024,67.3,98.07,86.61,87.35,100,39.16,1785990.6
Lohit,2023,67.3,98.07,86.61,87.35,100,39.16,1686768.9
Lohit,2022,67.3,98.07,86.61,87.35,100,39.16,1587547.2
Lohit,2021,67.3,98.07,86.61,87.35,100,39.16,1488325.5
Lohit,2025,67.3,98.07,86.61,87.35,100,39.16,2060798.9
Lohit,2024,67.3,98.07,86.61,87.35,100,39.16,1952335.8
Lohit,2023,67.3,98.07,86.61,87.35,100,39.16,1843872.7
Lohit,2022,67.3,98.07,86.61,87.35,100,39.16,1735409.6
Lohit,2021,67.3,98.07,86.61,87.35,100,39.16,1626946.5
Lohit,2025,67.3,98.07,86.61,87.35,100,39.16,2106485.35
Lohit,2024,67.3,98.07,86.61,87.35,100,39.16,1995617.7
Lohit,2023,67.3,98.07,86.61,87.35,100,39.16,1884750.05
Lohit,2022,67.3,98.07,86.61,87.35,100,39.16,1773882.4
Lohit,2021,67.3,98.07,86.61,87.35,100,39.16,1663014.75
Lohit,2025,67.3,98.07,86.61,87.35,100,39.16,2367476.95
Lohit,2024,67.3,98.07,86.61,87.35,100,39.16,2242872.9
Lohit,2023,67.3,98.07,86.61,87.35,100,39.16,2118268.85
Lohit,2022,67.3,98.07,86.61,87.35,100,39.16,1993664.8
Lohit,2021,67.3,98.07,86.61,87.35,100,39.16,1869060.75
Lohit,2025,67.3,98.07,86.61,87.35,100,39.16,2344366.3
Lohit,2024,67.3,98.07,86.61,87.35,100,39.16,2220978.6
Lohit,2023,67.3,98.07,86.61,87.35,100,39.16,2097590.9
Lohit,2022,67.3,98.07,86.61,87.35,100,39.16,1974203.2
Lohit,2021,67.3,98.07,86.61,87.35,100,39.16,1850815.5
Lower Dibang Valley,2025,48.09,99.49,91.15,75.37,,69.45,1972045.15
Lower Dibang Valley,2024,48.09,99.49,91.15,75.37,,69.45,1868253.3
Lower Dibang Valley,2023,48.09,99.49,91.15,75.37,,69.45,1764461.45
Lower Dibang Valley,2022,48.09,99.49,91.15,75.37,,69.45,1660669.6
Lower Dibang Valley,2021,48.09,99.49,91.15,75.37,,69.45,1556877.75
Lower Dibang Valley,2025,48.09,99.49,91.15,75.37,,69.45,2073907
Lower Dibang Valley,2024,48.09,99.49,91.15,75.37,,69.45,1964754
Lower Dibang Valley,2023,48.09,99.49,91.15,75.37,,69.45,1855601
Lower Dibang Valley,2022,48.09,99.49,91.15,75.37,,69.45,1746448
Lower Dibang Valley,2021,48.09,99.49,91.15,75.37,,69.45,1637295
Lower Dibang Valley,2025,48.09,99.49,91.15,75.37,,69.45,2140977
Lower Dibang Valley,2024,48.09,99.49,91.15,75.37,,69.45,2028294
Lower Dibang Valley,2023,48.09,99.49,91.15,75.37,,69.45,1915611
Lower Dibang Valley,2022,48.09,99.49,91.15,75.37,,69.45,1802928
Lower Dibang Valley,2021,48.09,99.49,91.15,75.37,,69.45,1690245
Lower Dibang Valley,2025,48.09,99.49,91.15,75.37,,69.45,2256779.15
Lower Dibang Valley,2024,48.09,99.49,91.15,75.37,,69.45,2138001.3
Lower Dibang Valley,2023,48.09,99.49,91.15,75.37,,69.45,2019223.45
Lower Dibang Valley,2022,48.09,99.49,91.15,75.37,,69.45,1900445.6
Lower Dibang Valley,2021,48.09,99.49,91.15,75.37,,69.45,1781667.75
Lower Dibang Valley,2025,48.09,99.49,91.15,75.37,,69.45,2471966.5
Lower Dibang Valley,2024,48.09,99.49,91.15,75.37,,69.45,2341863
Lower Dibang Valley,2023,48.09,99.49,91.15,75.37,,69.45,2211759.5
Lower Dibang Valley,2022,48.09,99.49,91.15,75.37,,69.45,2081656
Lower Dibang Valley,2021,48.09,99.49,91.15,75.37,,69.45,1951552.5
Lower Subansiri,2025,50,100,50,100,0,0,2069544.6
Lower Subansiri,2024,50,100,50,100,0,0,1960621.2
Lower Subansiri,2023,50,100,50,100,0,0,1851697.8
Lower Subansiri,2022,50,100,50,100,0,0,1742774.4
Lower Subansiri,2021,50,100,50,100,0,0,1633851
Lower Subansiri,2025,50,100,50,100,0,0,2158664.1
Lower Subansiri,2024,50,100,50,100,0,0,2045050.2
Lower Subansiri,2023,50,100,50,100,0,0,1931436.3
Lower Subansiri,2022,50,100,50,100,0,0,1817822.4
Lower Subansiri,2021,50,100,50,100,0,0,1704208.5
Lower Subansiri,2025,50,100,50,100,0,0,2286922.65
Lower Subansiri,2024,50,100,50,100,0,0,2166558.3
Lower Subansiri,2023,50,100,50,100,0,0,2046193.95
Lower Subansiri,2022,50,100,50,100,0,0,1925829.6
Lower Subansiri,2021,50,100,50,100,0,0,1805465.25
Lower Subansiri,2025,50,100,50,100,0,0,2487768.8
Lower Subansiri,2024,50,100,50,100,0,0,2356833.6
Lower Subansiri,2023,50,100,50,100,0,0,2225898.4
Lower Subansiri,2022,50,100,50,100,0,0,2094963.2
Lower Subansiri,2021,50,100,50,100,0,0,1964028
Lower Subansiri,2025,50,100,50,100,0,0,2863319
Lower Subansiri,2024,50,100,50,100,0,0,2712618
Lower Subansiri,2023,50,100,50,100,0,0,2561917
Lower Subansiri,2022,50,100,50,100,0,0,2411216
Lower Subansiri,2021,50,100,50,100,0,0,2260515
NAMSAI,2025,100,100,100,90.91,,100,2163464.45
NAMSAI,2024,100,100,100,90.91,,100,2049597.9
NAMSAI,2023,100,100,100,90.91,,100,1935731.35
NAMSAI,2022,100,100,100,90.91,,100,1821864.8
NAMSAI,2021,100,100,100,90.91,,100,1707998.25
NAMSAI,2025,100,100,100,90.91,,100,2274956.45
NAMSAI,2024,100,100,100,90.91,,100,2155221.9
NAMSAI,2023,100,100,100,90.91,,100,2035487.35
NAMSAI,2022,100,100,100,90.91,,100,1915752.8
NAMSAI,2021,100,100,100,90.91,,100,1796018.25
NAMSAI,2025,100,100,100,90.91,,100,2447287.4
NAMSAI,2024,100,100,100,90.91,,100,2318482.8
NAMSAI,2023,100,100,100,90.91,,100,2189678.2
NAMSAI,2022,100,100,100,90.91,,100,2060873.6
NAMSAI,2021,100,100,100,90.91,,100,1932069
NAMSAI,2025,100,100,100,90.91,,100,2672304.4
NAMSAI,2024,100,100,100,90.91,,100,2531656.8
NAMSAI,2023,100,100,100,90.91,,100,2391009.2
NAMSAI,2022,100,100,100,90.91,,100,2250361.6
NAMSAI,2021,100,100,100,90.91,,100,2109714
NAMSAI,2025,100,100,100,90.91,,100,2851303.4
NAMSAI,2024,100,100,100,90.91,,100,2701234.8
NAMSAI,2023,100,100,100,90.91,,100,2551166.2
NAMSAI,2022,100,100,100,90.91,,100,2401097.6
NAMSAI,2021,100,100,100,90.91,,100,2251029
Papum Pare,2025,63.77,91.62,84.68,50.74,0,15.61,1454176.4
Papum Pare,2024,63.77,91.62,84.68,50.74,0,15.61,1377640.8
Papum Pare,2023,63.77,91.62,84.68,50.74,0,15.61,1301105.2
Papum Pare,2022,63.77,91.62,84.68,50.74,0,15.61,1224569.6
Papum Pare,2021,63.77,91.62,84.68,50.74,0,15.61,1148034
Papum Pare,2025,63.77,91.62,84.68,50.74,0,15.61,1569482.65
Papum Pare,2024,63.77,91.62,84.68,50.74,0,15.61,1486878.3
Papum Pare,2023,63.77,91.62,84.68,50.74,0,15.61,1404273.95
Papum Pare,2022,63.77,91.62,84.68,50.74,0,15.61,1321669.6
Papum Pare,2021,63.77,91.62,84.68,50.74,0,15.61,1239065.25
Papum Pare,2025,63.77,91.62,84.68,50.74,0,15.61,1576542.1
Papum Pare,2024,63.77,91.62,84.68,50.74,0,15.61,1493566.2
Papum Pare,2023,63.77,91.62,84.68,50.74,0,15.61,1410590.3
Papum Pare,2022,63.77,91.62,84.68,50.74,0,15.61,1327614.4
Papum Pare,2021,63.77,91.62,84.68,50.74,0,15.61,1244638.5
Papum Pare,2025,63.77,91.62,84.68,50.74,0,15.61,1852081.05
Papum Pare,2024,63.77,91.62,84.68,50.74,0,15.61,1754603.1
Papum Pare,2023,63.77,91.62,84.68,50.74,0,15.61,1657125.15
Papum Pare,2022,63.77,91.62,84.68,50.74,0,15.61,1559647.2
Papum Pare,2021,63.77,91.62,84.68,50.74,0,15.61,1462169.25
Papum Pare,2025,63.77,91.62,84.68,50.74,0,15.61,1924339.95
Papum Pare,2024,63.77,91.62,84.68,50.74,0,15.61,1823058.9
Papum Pare,2023,63.77,91.62,84.68,50.74,0,15.61,1721777.85
Papum Pare,2022,63.77,91.62,84.68,50.74,0,15.61,1620496.8
Papum Pare,2021,63.77,91.62,84.68,50.74,0,15.61,1519215.75
Tawang,2025,100,100,100,100,0,100,1542178.7
Tawang,2024,100,100,100,100,0,100,1461011.4
Tawang,2023,100,100,100,100,0,100,1379844.1
Tawang,2022,100,100,100,100,0,100,1298676.8
Tawang,2021,100,100,100,100,0,100,1217509.5
Tawang,2025,100,100,100,100,0,100,1582738.95
Tawang,2024,100,100,100,100,0,100,1499436.9
Tawang,2023,100,100,100,100,0,100,1416134.85
Tawang,2022,100,100,100,100,0,100,1332832.8
Tawang,2021,100,100,100,100,0,100,1249530.75
Tawang,2025,100,100,100,100,0,100,1645682.15
Tawang,2024,100,100,100,100,0,100,1559067.3
Tawang,2023,100,100,100,100,0,100,1472452.45
Tawang,2022,100,100,100,100,0,100,1385837.6
Tawang,2021,100,100,100,100,0,100,1299222.75
Tawang,2025,100,100,100,100,0,100,1724714.55
Tawang,2024,100,100,100,100,0,100,1633940.1
Tawang,2023,100,100,100,100,0,100,1543165.65
Tawang,2022,100,100,100,100,0,100,1452391.2
Tawang,2021,100,100,100,100,0,100,1361616.75
Tawang,2025,100,100,100,100,0,100,2087652.55
Tawang,2024,100,100,100,100,0,100,1977776.1
Tawang,2023,100,100,100,100,0,100,1867899.65
Tawang,2022,100,100,100,100,0,100,1758023.2
Tawang,2021,100,100,100,100,0,100,1648146.75
Tirap,2025,84,100,90.67,65.88,,100,1624945.55
Tirap,2024,84,100,90.67,65.88,,100,1539422.1
Tirap,2023,84,100,90.67,65.88,,100,1453898.65
Tirap,2022,84,100,90.67,65.88,,100,1368375.2
Tirap,2021,84,100,90.67,65.88,,100,1282851.75
Tirap,2025,84,100,90.67,65.88,,100,1729064.6
Tirap,2024,84,100,90.67,65.88,,100,1638061.2
Tirap,2023,84,100,90.67,65.88,,100,1547057.8
Tirap,2022,84,100,90.67,65.88,,100,1456054.4
Tirap,2021,84,100,90.67,65.88,,100,1365051
Tirap,2025,84,100,90.67,65.88,,100,1918661.8
Tirap,2024,84,100,90.67,65.88,,100,1817679.6
Tirap,2023,84,100,90.67,65.88,,100,1716697.4
Tirap,2022,84,100,90.67,65.88,,100,1615715.2
Tirap,2021,84,100,90.67,65.88,,100,1514733
Tirap,2025,84,100,90.67,65.88,,100,2010236.1
Tirap,2024,84,100,90.67,65.88,,100,1904434.2
Tirap,2023,84,100,90.67,65.88,,100,1798632.3
Tirap,2022,84,100,90.67,65.88,,100,1692830.4
Tirap,2021,84,100,90.67,65.88,,100,1587028.5
Tirap,2025,84,100,90.67,65.88,,100,2006156.8
Tirap,2024,84,100,90.67,65.88,,100,1900569.6
Tirap,2023,84,100,90.67,65.88,,100,1794982.4
Tirap,2022,84,100,90.67,65.88,,100,1689395.2
Tirap,2021,84,100,90.67,65.88,,100,1583808
Upper Siang,2025,45.23,99.84,91.82,66.12,100,96.44,1750925.05
Upper Siang,2024,45.23,99.84,91.82,66.12,100,96.44,1658771.1
Upper Siang,2023,45.23,99.84,91.82,66.12,100,96.44,1566617.15
Upper Siang,2022,45.23,99.84,91.82,66.12,100,96.44,1474463.2
Upper Siang,2021,45.23,99.84,91.82,66.12,100,96.44,1382309.25
Upper Siang,2025,45.23,99.84,91.82,66.12,100,96.44,1797173.9
Upper Siang,2024,45.23,99.84,91.82,66.12,100,96.44,1702585.8
Upper Siang,2023,45.23,99.84,91.82,66.12,100,96.44,1607997.7
Upper Siang,2022,45.23,99.84,91.82,66.12,100,96.44,1513409.6
Upper Siang,2021,45.23,99.84,91.82,66.12,100,96.44,1418821.5
Upper Siang,2025,45.23,99.84,91.82,66.12,100,96.44,1869757.7
Upper Siang,2024,45.23,99.84,91.82,66.12,100,96.44,1771349.4
Upper Siang,2023,45.23,99.84,91.82,66.12,100,96.44,1672941.1
